Date,AAPL,MSFT,NVDA,TSLA,^GSPC
2022-11-04,136.19593811035156,215.12176513671875,14.137459754943848,207.47000122070312,3770.550048828125
2022-11-07,136.7274169921875,221.41827392578125,14.282270431518555,197.0800018310547,3806.800048828125
2022-11-08,137.29827880859375,222.3899688720703,14.582876205444336,191.3000030517578,3828.110107421875
2022-11-09,132.7413787841797,218.1534423828125,13.75795841217041,177.58999633789062,3748.570068359375
2022-11-10,144.5519561767578,236.1004638671875,15.729372024536133,190.72000122070312,3956.3701171875
2022-11-11,147.3372802734375,240.11354064941406,16.305618286132812,195.97000122070312,3992.929931640625
2022-11-14,145.93966674804688,234.71099853515625,16.273664474487305,190.9499969482422,3957.25
2022-11-15,147.6719207763672,235.11907958984375,16.644174575805664,194.4199981689453,3991.72998046875
2022-11-16,146.44163513183594,235.5478057861328,15.889163970947266,186.9199981689453,3958.7900390625
2022-11-17,148.3411865234375,235.4990997314453,15.656468391418457,183.1699981689453,3946.56005859375
2022-11-18,148.90220642089844,235.05087280273438,15.388819694519043,180.19000244140625,3965.340087890625
2022-11-21,145.6739501953125,235.85963439941406,15.2969388961792,167.8699951171875,3949.93994140625
2022-11-22,147.80967712402344,238.76341247558594,16.016996383666992,169.91000366210938,4003.580078125
2022-11-23,148.68568420410156,241.24819946289062,16.49736785888672,183.1999969482422,4027.260009765625
2022-11-25,145.77235412597656,241.1605224609375,16.248693466186523,182.86000061035156,4026.1201171875
2022-11-28,141.94375610351562,235.5770263671875,15.806272506713867,182.9199981689453,3963.93994140625
2022-11-29,138.94192504882812,234.1836395263672,15.618517875671387,180.8300018310547,3957.6298828125
2022-11-30,145.69361877441406,248.61483764648438,16.90515899658203,194.6999969482422,4080.110107421875
2022-12-01,145.96922302246094,248.17636108398438,17.1169376373291,194.6999969482422,4076.570068359375
2022-12-02,145.4771270751953,248.4979248046875,16.85820960998535,194.86000061035156,4071.699951171875
2022-12-05,144.3157501220703,243.80120849609375,16.59248924255371,182.4499969482422,3998.840087890625
2022-12-06,140.6544647216797,238.85110473632812,15.970148086547852,179.82000732421875,3941.260009765625
2022-12-07,138.71554565429688,238.12030029296875,16.103008270263672,174.0399932861328,3933.919921875
2022-12-08,140.39857482910156,241.0727996826172,17.150901794433594,173.44000244140625,3963.510009765625
2022-12-09,139.91632080078125,239.14344787597656,16.98307991027832,179.0500030517578,3934.3798828125
2022-12-12,142.20950317382812,246.05209350585938,17.516517639160156,167.82000732421875,3990.56005859375
2022-12-13,143.17405700683594,250.34934997558594,18.052953720092773,160.9499969482422,4019.64990234375
2022-12-14,140.94973754882812,250.64166259765625,17.655370712280273,156.8000030517578,3995.320068359375
2022-12-15,134.34559631347656,242.64161682128906,16.934127807617188,157.6699981689453,3895.75
2022-12-16,132.38699340820312,238.43212890625,16.55353546142578,150.22999572753906,3852.360107421875
2022-12-19,130.28079223632812,234.300537109375,16.236862182617188,149.8699951171875,3817.659912109375
2022-12-20,130.21188354492188,235.6160430908203,16.068042755126953,137.8000030517578,3821.6201171875
2022-12-21,133.3121795654297,238.17877197265625,16.483604431152344,137.57000732421875,3878.43994140625
2022-12-22,130.1429901123047,232.0983428955078,15.322830200195312,125.3499984741211,3822.389892578125
2022-12-23,129.7788848876953,232.62454223632812,15.189971923828125,123.1500015258789,3844.820068359375
2022-12-27,127.97773742675781,230.89981079101562,14.106115341186523,109.0999984741211,3829.25
2022-12-28,124.05070495605469,228.53195190429688,14.021204948425293,112.70999908447266,3783.219970703125
2022-12-29,127.56436157226562,234.84625244140625,14.587607383728027,121.81999969482422,3849.280029296875
2022-12-30,127.8792953491211,233.68667602539062,14.59859561920166,123.18000030517578,3839.5
2023-01-03,123.09603118896484,233.4528045654297,14.299909591674805,108.0999984741211,3824.139892578125
2023-01-04,124.36566162109375,223.2408447265625,14.733451843261719,113.63999938964844,3852.969970703125
2023-01-05,123.04679870605469,216.6244659423828,14.249963760375977,110.33999633789062,3808.10009765625
2023-01-06,127.57421112060547,219.1774444580078,14.843335151672363,113.05999755859375,3895.080078125
2023-01-09,128.09584045410156,221.3114471435547,15.611525535583496,119.7699966430664,3892.090087890625
2023-01-10,128.6667022705078,222.99722290039062,15.892230987548828,118.8499984741211,3919.25
2023-01-11,131.3831329345703,229.74021911621094,15.984132766723633,123.22000122070312,3969.610107421875
